date,ZC0.25,ZC0.5,ZC1,ZC2,ZC3,ZC4,ZC5,ZC7,ZC10,ZC15,ZC20,ZC25
1989-08-23,0.0916,,,,,,,,,,,
1989-08-24,0.0917,,,,,,,,,,,
1989-08-25,0.0915,,,,,,,,,,,
1989-08-28,0.0911,,,,,,,,,,,
1989-08-29,0.09230000000000001,,,,,,,,,,,
1989-08-30,0.0917,,,,,,,,,,,
1989-08-31,0.09119999999999999,,,,,,,,,,,
1989-09-01,0.09140000000000001,,,,,,,,,,,
1989-09-04,0.0919,,,,,,,,,,,
1989-09-05,0.0924,,,,,,,,,,,
1989-09-06,0.0926,,,,,,,,,,,
1989-09-07,0.09269999999999999,,,,,,,,,,,
1989-09-08,0.0924,,,,,,,,,,,
1989-09-11,0.0925,,,,,,,,,,,
1989-09-12,0.0926,,,,,,,,,,,
1989-09-13,0.0928,,,,,,,,,,,
1989-09-14,0.0929,,,,,,,,,,,
1989-09-15,0.09269999999999999,,,,,,,,,,,
1989-09-18,0.0931,,,,,,,,,,,
1989-09-19,0.0933,,,,,,,,,,,
1989-09-20,0.0929,,,,,,,,,,,
1989-09-21,0.0931,,,,,,,,,,,
1989-09-22,0.0934,,,,,,,,,,,
1989-09-25,0.0942,,,,,,,,,,,
1989-09-26,0.095,,,,,,,,,,,
1989-09-27,0.0953,,,,,,,,,,,
1989-09-28,0.0955,,,,,,,,,,,
1989-09-29,0.0964,,,,,,,,,,,
1989-10-02,0.0964,,,,,,,,,,,
1989-10-03,0.0978,,,,,,,,,,,
1989-10-04,0.098,,,,,,,,,,,
1989-10-05,0.0999,,,,,,,,,,,
1989-10-06,0.1,,,,,,,,,,,
1989-10-09,0.1001,,,,,,,,,,,
1989-10-10,0.1003,,,,,,,,,,,
1989-10-11,0.10060000000000001,,,,,,,,,,,
1989-10-12,0.1017,,,,,,,,,,,
1989-10-13,0.1023,,,,,,,,,,,
1989-10-16,0.10279999999999999,,,,,,,,,,,
1989-10-17,0.10300000000000001,,,,,,,,,,,
1989-10-18,0.10220000000000001,,,,,,,,,,,
1989-10-19,0.10220000000000001,,,,,,,,,,,
1989-10-20,0.10189999999999999,,,,,,,,,,,
1989-10-23,0.1027,,,,,,,,,,,
1989-10-24,0.10220000000000001,,,,,,,,,,,
1989-10-25,0.1018,,,,,,,,,,,
1989-10-26,0.102,,,,,,,,,,,
1989-10-27,0.1025,,,,,,,,,,,
1989-10-30,0.10490000000000001,,,,,,,,,,,
1989-10-31,0.10529999999999999,,,,,,,,,,,
1989-11-01,0.10529999999999999,,,,,,,,,,,
1989-11-02,0.10529999999999999,,,,,,,,,,,
1989-11-03,0.10529999999999999,,,,,,,,,,,
1989-11-06,0.1057,,,,,,,,,,,
1989-11-07,0.10640000000000001,,,,,,,,,,,
1989-11-08,0.1045,,,,,,,,,,,
1989-11-09,0.1025,,,,,,,,,,,
1989-11-10,0.1027,,,,,,,,,,,
1989-11-13,0.10439999999999999,,,,,,,,,,,
1989-11-14,0.10439999999999999,,,,,,,,,,,
1989-11-15,0.1041,,,,,,,,,,,
1989-11-16,0.1045,,,,,,,,,,,
1989-11-17,0.1052,,,,,,,,,,,
1989-11-20,0.1052,,,,,,,,,,,
1989-11-21,0.1056,,,,,,,,,,,
1989-11-22,0.1045,,,,,,,,,,,
1989-11-23,0.1039,,,,,,,,,,,
1989-11-24,0.1039,,,,,,,,,,,
1989-11-27,0.1075,,,,,,,,,,,
1989-11-28,0.1075,,,,,,,,,,,
1989-11-29,0.107,,,,,,,,,,,
