date,ZC0.25,ZC0.5,ZC1,ZC2,ZC3,ZC4,ZC5,ZC7,ZC10,ZC15,ZC20,ZC25
1994-12-19,0.0512,,0.0581,0.06462484221695952,0.07011064381281162,,0.07211208971063088,0.0764961698715283,0.07539186248847307,,,
1994-12-20,0.0525,,0.056799999999999996,0.06488499274525927,0.06996937757701316,,0.0723618567445472,0.07651963384089377,0.0754881420961726,,,
1994-12-21,0.0525,,0.057699999999999994,0.06447214345604735,0.06996594527019084,,0.07219704806447158,0.07663781566009309,0.0754648160915028,,,
1994-12-22,0.0525,,0.0556,0.06411553908127976,0.06963610644732343,,0.07197768735477972,0.07638678502336815,0.07504625754611194,,,
1994-12-23,0.0518,,0.0562,0.06457287677964851,0.06964275249518437,,0.07218540115179128,0.07651788743520505,0.07518312650393533,,,
1994-12-26,0.0518,,0.0562,0.06457287677964851,0.06964275249518437,,0.07218540115179128,0.07651788743520505,0.07485652688976163,,,
1994-12-27,0.0525,,0.0572,0.06403263070619869,0.0699777015502645,,0.07215942294095701,0.07654987060840446,0.07482774710742146,,,
1994-12-28,0.0519,,0.0572,0.06431229862736965,0.06980248258805943,,0.07201951102956317,0.07661175471689585,0.07508189722075365,,,
1994-12-29,0.0512,,0.0575,0.06555664112825532,0.07114135305650926,,0.0736770008955463,0.07838154937881381,0.07674269488315644,,,
1994-12-30,0.0512,,0.0575,0.06519372683275071,0.07103966669346828,,0.07349863623207842,0.07753859595876733,0.07663929831705962,,,
1995-01-02,0.051500000000000004,,0.0579,0.06540860105026591,0.0713545452263753,,0.07375956343147405,0.07807204182309557,0.07681132953312075,,,
1995-01-03,0.051500000000000004,,0.0575,0.06558775422822682,0.07157287994152317,,0.07417883711499984,0.07854256087038824,0.0769485104652079,,,
1995-01-04,0.0506,,0.0575,0.06528703501022903,0.07105685092935698,,0.0739762864993665,0.07868604696277459,0.0769860719773745,,,
1995-01-05,0.050499999999999996,,0.057699999999999994,0.06544631912737175,0.07158531300479787,,0.07429818411232114,0.07946756822619672,0.07781717325435977,,,
1995-01-06,0.050300000000000004,,0.057800000000000004,0.06699943834697097,0.07097830416692674,,0.07404739698791118,0.07863028686726325,0.07724499252942363,,,
1995-01-09,0.05,,0.0575,0.06717581451731225,0.07107492594871023,,0.07435703046049569,0.07889165306134793,0.07754150518244218,,,
1995-01-10,0.0487,,0.0572,0.06613724756954587,0.07014875416868072,,0.07328669199625648,0.07772707522680511,0.07658414502584909,,,
1995-01-11,0.0495,,0.056799999999999996,0.06607798683806698,0.07007535239866769,,0.07323466904014331,0.07801907117385065,0.07677626343592947,,,
1995-01-12,0.0493,,0.056799999999999996,0.06555911786322266,0.06961391699876285,,0.0727259541234413,0.07744842454604206,0.07628391410893953,,,
1995-01-13,0.049800000000000004,,0.0575,0.06476876691139366,0.06865187308487286,,0.07181332493505277,0.07678635767086472,0.07547791622533007,,,
1995-01-16,0.049699999999999994,,0.0562,0.06508102000784732,0.06903634686853732,,0.07216654482294715,0.07686137822354522,0.07565400164466918,,,
1995-01-17,0.05,,0.057300000000000004,0.06560476285789396,0.0693511025053477,,0.07271385521597473,0.07712791628293392,0.07607701683396928,,,
1995-01-18,0.05,,0.057,0.06536577488570194,0.06903550126972835,,0.07219376367008867,0.0766675843176523,0.07546753773403614,,,
1995-01-19,0.05,,0.0567,0.06551056251585052,0.06907943319525178,,0.07225379108804164,0.07674560164272659,0.07549782467071298,,,
1995-01-20,0.049400000000000006,,0.056799999999999996,0.06539313696965077,0.06912548205124591,,0.0722301264362526,0.07681461834370662,0.07546123267882199,,,
1995-01-23,0.0495,,0.056799999999999996,0.06567324580285105,0.06952228567190466,,0.0728601346572808,0.07743610434402459,0.07633226602353305,,,
1995-01-24,0.0493,,0.056799999999999996,0.0652271837767493,0.06924100222193252,,0.0723589821852566,0.0771654231730663,0.07603362729364949,,,
1995-01-25,0.049100000000000005,,0.0565,0.06509187881129641,0.06909303235292352,,0.07228030582675316,0.07692339102935586,0.07594039264612373,,,
1995-01-26,0.048799999999999996,,0.056100000000000004,0.06428587753617454,0.0683855385702048,,0.07116077272623622,0.07601292817768979,0.07488562088176187,,,
1995-01-27,0.049699999999999994,,0.055999999999999994,0.06397820635121731,0.06806809421103743,,0.07093866099195578,0.07561258392317693,0.07439820025954691,,,
1995-01-30,0.049699999999999994,,0.0562,0.06423080412597804,0.0681701168724167,,0.07120347125410187,0.07581983458057184,0.07485769066054804,,,
1995-01-31,0.0495,,0.0556,0.06410517304969598,0.06807216185866682,,0.07083202366069363,0.07563443231850742,0.07486296481010823,,,
1995-02-01,0.0493,,0.0556,0.0638978751068171,0.06799543459687474,,0.07074652007494509,0.07590269389831095,0.07464850959680969,,,
1995-02-02,0.05,,0.0562,0.06446920597576233,0.06824539266626917,,0.07113900101223347,0.07611743393534742,0.07509740277159493,,,
1995-02-03,0.0495,,0.0562,0.06415825838047229,0.06813034571859378,,0.07077861365985982,0.07552850419223733,0.0745275864648327,,,
1995-02-06,0.0492,,0.0562,0.06423080412597804,0.06824552056287714,,0.07085492097636537,0.07552150794665669,0.07453511364395737,,,
1995-02-07,0.049400000000000006,,0.0556,0.0637735170784468,0.06777491877579056,,0.07038408480292802,0.07506865256055506,0.07399950006071254,,,
1995-02-08,0.0493,,0.0554,0.06348983034863043,0.06737280717749172,,0.07007321084493667,0.07507258633166947,0.0742026254665975,,,
1995-02-09,0.0493,,0.0556,0.0631623161255519,0.06717824731404742,,0.06967577979180861,0.07493924646220673,0.07402108638111193,,,
1995-02-10,0.0493,,0.0556,0.06335910256563326,0.06728774296433704,,0.0699989011916371,0.07526902242986289,0.07460303195458962,,,
1995-02-13,0.05,,0.0556,0.06369062036339157,0.06752029768602141,,0.07028298025549895,0.07582940058249421,0.07523358581467066,,,
1995-02-14,0.049800000000000004,,0.0558,0.06371526053386511,0.06742820881595968,,0.07019014482034147,0.07581981738032728,0.07498232244878689,,,
1995-02-15,0.049800000000000004,,0.0558,0.06313522269148852,0.06677668650950896,,0.06937531093062699,0.07501724745695393,0.07465951899869294,,,
1995-02-16,0.0493,,0.055,0.0632125614232153,0.0669968835463981,,0.06917205398491233,0.07548131191630603,0.07461510656339065,,,
1995-02-17,0.0493,,0.0558,0.06311451330558104,0.06689588380767342,,0.06899836401351012,0.07536502398773215,0.07456384744520173,,,
1995-02-20,0.0493,,0.0557,0.06298309459716211,0.06690419071205622,,0.06888045300485302,0.07546892617891365,0.07455158083816649,,,
1995-02-21,0.0493,,0.055999999999999994,0.06336700656416627,0.06737449915896976,,0.0697471424449354,0.07561368869420293,0.07495829266623688,,,
1995-02-22,0.0475,,0.056900000000000006,0.06391804047992289,0.06780108095319548,,0.07023301059939335,0.07563468586315625,0.07495455559250153,,,
