date,ZC0.25,ZC0.5,ZC1,ZC2,ZC3,ZC4,ZC5,ZC7,ZC10,ZC15,ZC20,ZC25
1975-11-24,0.11,,,,,,,,,,,
1975-11-25,0.11,,,,,,,,,,,
1975-11-26,0.11,,,,,,,,,,,
1975-11-27,0.1103,,,,,,,,,,,
1975-11-28,0.1103,,,,,,,,,,,
1975-12-01,0.1103,,,,,,,,,,,
1975-12-02,0.11,,,,,,,,,,,
1975-12-03,0.10980000000000001,,,,,,,,,,,
1975-12-04,0.1094,,,,,,,,,,,
1975-12-05,0.1094,,,,,,,,,,,
1975-12-08,0.1094,,,,,,,,,,,
1975-12-09,0.1094,,,,,,,,,,,
1975-12-10,0.10880000000000001,,,,,,,,,,,
1975-12-11,0.10880000000000001,,,,,,,,,,,
1975-12-12,0.1084,,,,,,,,,,,
1975-12-15,0.1084,,,,,,,,,,,
1975-12-16,0.1084,,,,,,,,,,,
1975-12-17,0.10830000000000001,,,,,,,,,,,
1975-12-18,0.1091,,,,,,,,,,,
1975-12-19,0.10890000000000001,,,,,,,,,,,
1975-12-22,0.1092,,,,,,,,,,,
1975-12-23,0.10859999999999999,,,,,,,,,,,
1975-12-24,0.10830000000000001,,,,,,,,,,,
1975-12-25,0.10830000000000001,,,,,,,,,,,
1975-12-26,0.10830000000000001,,,,,,,,,,,
1975-12-29,0.10779999999999999,,,,,,,,,,,
1975-12-30,0.1072,,,,,,,,,,,
1975-12-31,0.1063,,,,,,,,,,,
1976-01-01,0.1063,,,,,,,,,,,
1976-01-02,0.105,,,,,,,,,,,
1976-01-05,0.1048,,,,,,,,,,,
1976-01-06,0.1045,,,,,,,,,,,
1976-01-07,0.10310000000000001,,,,,,,,,,,
1976-01-08,0.10300000000000001,,,,,,,,,,,
1976-01-09,0.10279999999999999,,,,,,,,,,,
1976-01-12,0.1013,,,,,,,,,,,
1976-01-13,0.09939999999999999,,,,,,,,,,,
1976-01-14,0.1005,,,,,,,,,,,
1976-01-15,0.1007,,,,,,,,,,,
1976-01-16,0.1003,,,,,,,,,,,
